Idade,Saida,FrequenciaViagem,TaxaDiaria,Departamento,DistanciaCasa,Escolaridade,AreaFormacao,SatisfacaoAmbiente,Genero,TaxaHora,EnvolvimentoCargo,NivelCargo,Cargo,SatisfacaoCargo,EstadoCivil,RendimentoMensal,TaxaMensal,NumEmpresasAnteriores,HorasExtra,PercentAumentoSalarial,AvaliacaoDesempenho,SatisfacaoRelacionamento,NivelOpcaoAccoes,AnosExperienciaTotal,FormacaoUltimoAno,EquilibrioVidaTrabalho,AnosNaEmpresa,AnosNoCargoActual,AnosDesdeUltimaPromocao,AnosComGestorActual,SatisfacaoAmbiente_Texto,SatisfacaoCargo_Texto,EnvolvimentoCargo_Texto,SatisfacaoRelacionamento_Texto,EquilibrioVidaTrabalho_Texto,AvaliacaoDesempenho_Texto,Escolaridade_Texto,RendimentoMensal_Log,FaixaEtaria,FaixaSalarial,FaixaDistancia,FaixaAntiguidade,SalarioPorNivel,EstagnacaoRelativa,ProporcaoCarreiraEmpresa,SatisfacaoMedia,PressaoTrabalho,RiscoSaida_Prob,RiscoSaida_Classe
48,1,Viaja Frequentemente,708,Vendas,7,2,Medicina,4,Feminino,95,3,1,Representante de Vendas,3,Casado(a),2655,11740,2,Sim,11,3,3,2,19,3,3,9,7,7,7,Muito Alto,Alto,Alto,Alto,Bom,Excelente,Licenciatura,7.8845763,46-55,Ate 3k,Medio (6-10),6-10 anos,2655.0,0.14583333,0.47368422,3.3333333,2,93.5,Alto
32,1,Viaja Raramente,1259,Investigacao e Desenvolvimento,2,4,Ciencias da Vida,4,Masculino,95,3,1,Tecnico de Laboratorio,2,Solteiro(a),1393,24852,1,Nao,12,3,1,0,1,2,3,1,0,0,0,Muito Alto,Medio,Alto,Baixo,Bom,Excelente,Doutoramento,7.2399325,26-35,Ate 3k,Perto (0-5),0-2 anos,1393.0,0.0,1.0,2.3333333,0,86.1,Alto
26,0,Sem Viagem,786,Investigacao e Desenvolvimento,7,3,Medicina,4,Masculino,76,3,1,Tecnico de Laboratorio,4,Solteiro(a),2570,11925,1,Nao,20,4,3,0,7,5,3,7,7,5,7,Muito Alto,Muito Alto,Alto,Alto,Bom,Excecional,Mestrado,7.8520503,26-35,Ate 3k,Medio (6-10),6-10 anos,2570.0,0.1923077,1.0,3.6666667,0,2.5,Baixo
55,0,Viaja Raramente,1441,Investigacao e Desenvolvimento,22,3,Curso Tecnico,1,Masculino,94,2,1,Investigador,2,Divorciado(a),3537,23737,5,Nao,12,3,4,1,8,1,3,4,2,1,2,Baixo,Medio,Medio,Muito Alto,Bom,Excelente,Mestrado,8.171317,46-55,3k-6k,Muito Longe (21+),3-5 anos,3537.0,0.018181818,0.5,2.3333333,0,24.3,Alto
34,0,Viaja Raramente,1157,Investigacao e Desenvolvimento,5,2,Medicina,2,Masculino,57,2,2,Tecnico de Laboratorio,4,Casado(a),3986,11912,1,Nao,14,3,3,1,15,3,4,15,10,4,13,Medio,Muito Alto,Medio,Alto,Excelente,Excelente,Licenciatura,8.290794,26-35,3k-6k,Perto (0-5),11-20 anos,1993.0,0.11764706,1.0,3.0,0,0.1,Baixo
60,0,Viaja Raramente,370,Investigacao e Desenvolvimento,1,4,Medicina,3,Masculino,92,1,3,Representante de Saude,4,Divorciado(a),10883,20467,3,Nao,20,4,3,1,19,2,4,1,0,0,0,Alto,Muito Alto,Baixo,Alto,Excelente,Excecional,Doutoramento,9.295049,56-65,10k-15k,Perto (0-5),0-2 anos,3627.6667,0.0,0.05263158,3.3333333,0,0.8,Baixo
33,0,Viaja Raramente,267,Investigacao e Desenvolvimento,21,3,Medicina,2,Masculino,79,4,1,Tecnico de Laboratorio,2,Casado(a),2028,13637,1,Nao,18,3,4,3,14,6,3,14,11,2,13,Medio,Medio,Muito Alto,Muito Alto,Bom,Excelente,Mestrado,7.6152983,26-35,Ate 3k,Muito Longe (21+),11-20 anos,2028.0,0.060606062,1.0,2.6666667,0,0.2,Baixo
37,0,Viaja Frequentemente,1278,Vendas,1,4,Medicina,3,Masculino,31,1,2,Executivo de Vendas,4,Divorciado(a),9525,7677,1,Nao,14,3,3,2,6,2,2,6,3,1,3,Alto,Muito Alto,Baixo,Alto,Regular,Excelente,Doutoramento,9.16178,36-45,6k-10k,Perto (0-5),6-10 anos,4762.5,0.027027028,1.0,3.3333333,0,8.3,Medio
34,0,Viaja Raramente,678,Investigacao e Desenvolvimento,19,3,Ciencias da Vida,2,Feminino,35,2,1,Investigador,4,Casado(a),2929,20338,1,Nao,12,3,2,0,10,3,3,10,9,8,7,Medio,Muito Alto,Medio,Medio,Bom,Excelente,Mestrado,7.9827576,26-35,Ate 3k,Longe (11-20),6-10 anos,2929.0,0.23529412,1.0,2.6666667,0,17.4,Medio
23,1,Viaja Raramente,427,Vendas,7,3,Ciencias da Vida,3,Masculino,99,3,1,Representante de Vendas,4,Divorciado(a),2275,25103,1,Sim,21,4,2,1,3,2,3,3,2,0,2,Alto,Muito Alto,Alto,Medio,Bom,Excecional,Mestrado,7.730175,18-25,Ate 3k,Medio (6-10),3-5 anos,2275.0,0.0,1.0,3.0,2,86.6,Alto
44,0,Viaja Raramente,921,Investigacao e Desenvolvimento,2,3,Ciencias da Vida,3,Feminino,96,4,3,Representante de Saude,4,Casado(a),7879,14810,1,Sim,19,3,2,1,9,2,3,8,7,6,7,Alto,Muito Alto,Muito Alto,Medio,Bom,Excelente,Mestrado,8.972083,36-45,6k-10k,Perto (0-5),6-10 anos,2626.3333,0.13636364,0.8888889,3.0,2,3.6,Medio
35,0,Viaja Frequentemente,146,Investigacao e Desenvolvimento,2,4,Medicina,1,Masculino,79,2,1,Investigador,4,Solteiro(a),4930,13970,0,Sim,14,3,3,0,6,2,4,5,4,1,4,Baixo,Muito Alto,Medio,Alto,Excelente,Excelente,Doutoramento,8.503297,26-35,3k-6k,Perto (0-5),3-5 anos,4930.0,0.028571429,0.8333333,2.6666667,1,15.3,Medio
43,0,Viaja Raramente,1179,Vendas,2,3,Medicina,4,Masculino,73,3,2,Executivo de Vendas,4,Casado(a),7847,6069,1,Sim,17,3,1,1,10,3,3,10,9,8,8,Muito Alto,Muito Alto,Alto,Baixo,Bom,Excelente,Mestrado,8.968014,36-45,6k-10k,Perto (0-5),6-10 anos,3923.5,0.18604651,1.0,3.0,2,5.1,Medio
24,0,Viaja Raramente,581,Investigacao e Desenvolvimento,9,3,Medicina,3,Masculino,62,4,1,Investigador,3,Casado(a),4401,17616,1,Nao,16,3,4,1,5,1,3,5,3,0,4,Alto,Alto,Muito Alto,Muito Alto,Bom,Excelente,Mestrado,8.389814,18-25,3k-6k,Medio (6-10),3-5 anos,4401.0,0.0,1.0,3.3333333,0,0.1,Baixo
41,0,Viaja Raramente,918,Vendas,6,3,Marketing,4,Masculino,35,3,3,Executivo de Vendas,3,Solteiro(a),9241,15869,1,Nao,12,3,2,0,10,3,3,10,8,8,7,Muito Alto,Alto,Alto,Medio,Bom,Excelente,Mestrado,9.131514,36-45,6k-10k,Medio (6-10),6-10 anos,3080.3333,0.19512194,1.0,3.0,0,22.0,Alto
29,0,Viaja Raramente,1082,Investigacao e Desenvolvimento,9,4,Medicina,4,Feminino,43,3,1,Tecnico de Laboratorio,3,Casado(a),2974,25412,9,Nao,17,3,3,1,9,2,3,5,3,1,2,Muito Alto,Alto,Alto,Alto,Bom,Excelente,Doutoramento,7.997999,26-35,Ate 3k,Medio (6-10),3-5 anos,2974.0,0.03448276,0.5555556,3.3333333,0,2.0,Baixo
36,0,Viaja Raramente,530,Vendas,2,4,Ciencias da Vida,3,Feminino,51,3,2,Representante de Vendas,4,Solteiro(a),4502,7439,3,Nao,15,3,3,0,17,2,2,13,7,6,7,Alto,Muito Alto,Alto,Alto,Regular,Excelente,Doutoramento,8.412499,36-45,3k-6k,Perto (0-5),11-20 anos,2251.0,0.16666667,0.7647059,3.3333333,0,14.0,Medio
45,0,Sem Viagem,1238,Investigacao e Desenvolvimento,1,1,Ciencias da Vida,3,Masculino,74,2,3,Representante de Saude,3,Casado(a),10748,3395,3,Nao,23,4,4,1,25,3,2,23,15,14,4,Alto,Alto,Medio,Muito Alto,Regular,Excecional,Abaixo da Licenciatura,9.282568,36-45,10k-15k,Perto (0-5),20+ anos,3582.6667,0.31111112,0.92,3.3333333,0,3.6,Medio
24,1,Viaja Raramente,240,Recursos Humanos,22,1,Recursos Humanos,4,Masculino,58,1,1,Recursos Humanos,3,Casado(a),1555,11585,1,Nao,11,3,3,1,1,2,3,1,0,0,0,Muito Alto,Alto,Baixo,Alto,Bom,Excelente,Abaixo da Licenciatura,7.3498735,18-25,Ate 3k,Muito Longe (21+),0-2 anos,1555.0,0.0,1.0,3.3333333,0,94.2,Alto
47,1,Viaja Frequentemente,1093,Vendas,9,3,Ciencias da Vida,3,Masculino,82,1,4,Executivo de Vendas,3,Casado(a),12936,24164,7,Nao,11,3,3,0,25,3,1,23,5,14,10,Alto,Alto,Baixo,Alto,Mau,Excelente,Mestrado,9.467847,46-55,10k-15k,Medio (6-10),20+ anos,3234.0,0.29787233,0.92,3.0,0,98.4,Alto
26,0,Viaja Raramente,390,Investigacao e Desenvolvimento,17,4,Medicina,4,Masculino,62,1,1,Tecnico de Laboratorio,3,Casado(a),2305,6217,1,Nao,15,3,3,3,3,3,4,3,2,0,2,Muito Alto,Alto,Baixo,Alto,Excelente,Excelente,Doutoramento,7.74327,26-35,Ate 3k,Longe (11-20),3-5 anos,2305.0,0.0,1.0,3.3333333,0,18.3,Medio
45,0,Viaja Raramente,1005,Investigacao e Desenvolvimento,28,2,Curso Tecnico,4,Feminino,48,2,4,Director de Investigacao,2,Solteiro(a),16704,17119,1,Nao,11,3,3,0,21,2,3,21,6,8,6,Muito Alto,Medio,Medio,Alto,Bom,Excelente,Licenciatura,9.723463,36-45,Acima 15k,Muito Longe (21+),20+ anos,4176.0,0.17777778,1.0,3.0,0,32.6,Alto
32,0,Viaja Frequentemente,585,Investigacao e Desenvolvimento,10,3,Ciencias da Vida,1,Masculino,56,3,1,Investigador,3,Casado(a),3433,17360,6,Nao,13,3,1,1,10,3,2,5,2,1,3,Baixo,Alto,Alto,Baixo,Regular,Excelente,Mestrado,8.141481,26-35,3k-6k,Medio (6-10),3-5 anos,3433.0,0.03125,0.5,1.6666666,0,57.6,Alto
31,0,Viaja Raramente,741,Investigacao e Desenvolvimento,2,4,Ciencias da Vida,2,Masculino,69,3,1,Tecnico de Laboratorio,3,Casado(a),3477,18103,1,Nao,14,3,4,1,6,2,4,5,2,0,3,Medio,Alto,Alto,Muito Alto,Excelente,Excelente,Doutoramento,8.154213,26-35,3k-6k,Perto (0-5),3-5 anos,3477.0,0.0,0.8333333,3.0,0,2.0,Baixo
41,0,Sem Viagem,552,Recursos Humanos,4,3,Recursos Humanos,3,Masculino,60,1,2,Recursos Humanos,2,Casado(a),6430,20794,6,Nao,19,3,2,1,10,4,3,3,2,1,2,Alto,Medio,Baixo,Medio,Bom,Excelente,Mestrado,8.768886,36-45,6k-10k,Perto (0-5),3-5 anos,3215.0,0.024390243,0.3,2.3333333,0,5.6,Medio
40,0,Viaja Raramente,369,Investigacao e Desenvolvimento,8,2,Ciencias da Vida,2,Feminino,92,3,2,Director de Producao,1,Casado(a),6516,5041,2,Sim,16,3,2,1,18,3,3,1,0,0,0,Medio,Baixo,Alto,Medio,Bom,Excelente,Licenciatura,8.782169,36-45,6k-10k,Medio (6-10),0-2 anos,3258.0,0.0,0.055555556,1.6666666,2,31.2,Alto
24,0,Viaja Raramente,506,Investigacao e Desenvolvimento,29,1,Medicina,2,Masculino,91,3,1,Tecnico de Laboratorio,1,Divorciado(a),3907,3622,1,Nao,13,3,2,3,6,2,4,6,2,1,2,Medio,Baixo,Alto,Medio,Excelente,Excelente,Abaixo da Licenciatura,8.270781,18-25,3k-6k,Muito Longe (21+),6-10 anos,3907.0,0.041666668,1.0,1.6666666,0,5.9,Medio
46,0,Viaja Raramente,717,Investigacao e Desenvolvimento,13,4,Ciencias da Vida,3,Masculino,34,3,2,Representante de Saude,2,Solteiro(a),5562,9697,6,Nao,14,3,4,0,19,3,3,10,7,0,9,Alto,Medio,Alto,Muito Alto,Bom,Excelente,Doutoramento,8.623893,46-55,3k-6k,Longe (11-20),6-10 anos,2781.0,0.0,0.5263158,3.0,0,0.7,Baixo
35,0,Viaja Raramente,1370,Investigacao e Desenvolvimento,27,4,Ciencias da Vida,4,Masculino,49,3,2,Director de Producao,3,Casado(a),6883,5151,2,Nao,16,3,2,1,17,3,3,7,7,0,7,Muito Alto,Alto,Alto,Medio,Bom,Excelente,Doutoramento,8.836955,26-35,6k-10k,Muito Longe (21+),6-10 anos,3441.5,0.0,0.4117647,3.0,0,0.0,Baixo
30,0,Viaja Raramente,793,Investigacao e Desenvolvimento,16,1,Ciencias da Vida,2,Masculino,33,3,1,Investigador,4,Casado(a),2862,3811,1,Nao,12,3,2,1,10,2,2,10,0,0,8,Medio,Muito Alto,Alto,Medio,Regular,Excelente,Abaixo da Licenciatura,7.9596252,26-35,Ate 3k,Longe (11-20),6-10 anos,2862.0,0.0,1.0,2.6666667,0,1.2,Baixo
47,0,Sem Viagem,543,Vendas,2,4,Marketing,3,Masculino,87,3,2,Executivo de Vendas,2,Casado(a),4978,3536,7,Nao,11,3,4,1,4,3,1,1,0,0,0,Alto,Medio,Alto,Muito Alto,Mau,Excelente,Doutoramento,8.512984,46-55,3k-6k,Perto (0-5),0-2 anos,2489.0,0.0,0.25,3.0,0,22.1,Alto
46,0,Viaja Raramente,1277,Vendas,2,3,Ciencias da Vida,3,Masculino,74,3,3,Executivo de Vendas,4,Divorciado(a),10368,5596,4,Sim,12,3,2,1,13,5,2,10,6,0,3,Alto,Muito Alto,Alto,Medio,Regular,Excelente,Mestrado,9.246576,46-55,10k-15k,Perto (0-5),6-10 anos,3456.0,0.0,0.7692308,3.0,3,2.8,Baixo
36,1,Viaja Raramente,1456,Vendas,13,5,Marketing,2,Masculino,96,2,2,Executivo de Vendas,1,Divorciado(a),6134,8658,5,Sim,13,3,2,3,16,3,3,2,2,2,2,Medio,Baixo,Medio,Medio,Bom,Excelente,Pos-Doc,8.7217655,36-45,6k-10k,Longe (11-20),0-2 anos,3067.0,0.055555556,0.125,1.6666666,2,98.4,Alto
32,1,Viaja Raramente,964,Vendas,1,2,Ciencias da Vida,1,Masculino,34,1,2,Executivo de Vendas,2,Solteiro(a),6735,12147,6,Nao,15,3,2,0,10,2,3,0,0,0,0,Baixo,Medio,Baixo,Medio,Bom,Excelente,Licenciatura,8.815222,26-35,6k-10k,Perto (0-5),0-2 anos,3367.5,0.0,0.0,1.6666666,0,96.0,Alto
23,0,Viaja Raramente,160,Investigacao e Desenvolvimento,4,1,Medicina,3,Feminino,51,3,1,Tecnico de Laboratorio,2,Solteiro(a),3295,12862,1,Nao,13,3,3,0,3,3,1,3,2,1,2,Alto,Medio,Alto,Alto,Mau,Excelente,Abaixo da Licenciatura,8.100465,18-25,3k-6k,Perto (0-5),3-5 anos,3295.0,0.04347826,1.0,2.6666667,0,12.2,Medio
31,0,Viaja Frequentemente,163,Investigacao e Desenvolvimento,24,1,Curso Tecnico,4,Feminino,30,3,2,Director de Producao,4,Solteiro(a),5238,6670,2,Nao,20,4,4,0,9,3,2,5,4,1,4,Muito Alto,Muito Alto,Alto,Muito Alto,Regular,Excecional,Abaixo da Licenciatura,8.563886,26-35,3k-6k,Muito Longe (21+),3-5 anos,2619.0,0.032258064,0.5555556,4.0,0,5.3,Medio
39,0,Sem Viagem,792,Investigacao e Desenvolvimento,1,3,Ciencias da Vida,4,Masculino,77,3,2,Tecnico de Laboratorio,4,Casado(a),6472,8989,1,Sim,15,3,4,1,9,2,3,9,8,5,8,Muito Alto,Muito Alto,Alto,Muito Alto,Bom,Excelente,Mestrado,8.775395,36-45,6k-10k,Perto (0-5),6-10 anos,3236.0,0.12820514,1.0,4.0,2,0.9,Baixo
32,0,Viaja Raramente,371,Vendas,19,3,Ciencias da Vida,4,Masculino,80,1,3,Executivo de Vendas,3,Casado(a),9610,3840,3,Nao,13,3,3,1,10,2,1,4,3,0,2,Muito Alto,Alto,Baixo,Alto,Mau,Excelente,Mestrado,9.170664,26-35,6k-10k,Longe (11-20),3-5 anos,3203.3333,0.0,0.4,3.3333333,0,7.9,Medio
40,0,Viaja Raramente,611,Vendas,7,4,Medicina,2,Masculino,88,3,5,Gestor,2,Solteiro(a),19833,4349,1,Nao,14,3,2,0,21,3,2,21,8,12,8,Medio,Medio,Alto,Medio,Regular,Excelente,Doutoramento,9.895153,36-45,Acima 15k,Medio (6-10),20+ anos,3966.6,0.3,1.0,2.0,0,3.3,Medio
45,0,Viaja Raramente,176,Recursos Humanos,4,3,Ciencias da Vida,3,Feminino,56,1,3,Recursos Humanos,3,Casado(a),9756,6595,4,Nao,21,4,3,2,9,2,4,5,0,0,3,Alto,Alto,Baixo,Alto,Excelente,Excecional,Mestrado,9.18574,36-45,6k-10k,Perto (0-5),3-5 anos,3252.0,0.0,0.5555556,3.0,0,24.5,Alto
30,0,Viaja Frequentemente,1312,Investigacao e Desenvolvimento,2,4,Curso Tecnico,4,Feminino,78,2,1,Investigador,1,Solteiro(a),4968,26427,0,Nao,16,3,4,0,10,2,3,9,7,0,7,Muito Alto,Baixo,Medio,Muito Alto,Bom,Excelente,Doutoramento,8.510974,26-35,3k-6k,Perto (0-5),6-10 anos,4968.0,0.0,0.9,3.0,0,3.3,Medio
24,0,Viaja Frequentemente,897,Recursos Humanos,10,3,Medicina,1,Masculino,59,3,1,Recursos Humanos,4,Casado(a),2145,2097,0,Nao,14,3,4,1,3,2,3,2,2,2,1,Baixo,Muito Alto,Alto,Muito Alto,Bom,Excelente,Mestrado,7.671361,18-25,Ate 3k,Medio (6-10),0-2 anos,2145.0,0.083333336,0.6666667,3.0,0,15.8,Medio
30,1,Viaja Frequentemente,600,Recursos Humanos,8,3,Recursos Humanos,3,Feminino,66,2,1,Recursos Humanos,4,Divorciado(a),2180,9732,6,Nao,11,3,3,1,6,0,2,4,2,1,2,Alto,Muito Alto,Medio,Alto,Regular,Excelente,Mestrado,7.6875386,26-35,Ate 3k,Medio (6-10),3-5 anos,2180.0,0.033333335,0.6666667,3.3333333,0,89.9,Alto
31,0,Viaja Raramente,1003,Vendas,5,3,Curso Tecnico,1,Masculino,51,3,2,Executivo de Vendas,3,Casado(a),8346,20943,1,Nao,19,3,3,1,6,3,3,5,2,0,2,Baixo,Alto,Alto,Alto,Bom,Excelente,Mestrado,9.029657,26-35,6k-10k,Perto (0-5),3-5 anos,4173.0,0.0,0.8333333,2.3333333,0,5.4,Medio
27,0,Viaja Raramente,1054,Investigacao e Desenvolvimento,8,3,Medicina,3,Feminino,67,3,1,Investigador,4,Solteiro(a),3445,6152,1,Nao,11,3,3,0,6,5,2,6,2,1,4,Alto,Muito Alto,Alto,Alto,Regular,Excelente,Mestrado,8.144969,26-35,3k-6k,Medio (6-10),6-10 anos,3445.0,0.037037037,1.0,3.3333333,0,1.5,Baixo
29,1,Viaja Raramente,428,Vendas,9,3,Marketing,2,Feminino,52,1,1,Representante de Vendas,2,Solteiro(a),2760,14630,1,Nao,13,3,3,0,2,3,3,2,2,2,2,Medio,Medio,Baixo,Alto,Bom,Excelente,Mestrado,7.9233484,26-35,Ate 3k,Medio (6-10),0-2 anos,2760.0,0.06896552,1.0,2.3333333,0,95.5,Alto
29,0,Viaja Frequentemente,461,Investigacao e Desenvolvimento,1,3,Ciencias da Vida,4,Masculino,70,4,2,Representante de Saude,3,Solteiro(a),6294,23060,8,Sim,12,3,4,0,10,5,4,3,2,0,2,Muito Alto,Alto,Muito Alto,Muito Alto,Excelente,Excelente,Mestrado,8.747511,26-35,6k-10k,Perto (0-5),3-5 anos,3147.0,0.0,0.3,3.6666667,1,6.8,Medio
30,0,Viaja Raramente,979,Vendas,15,2,Marketing,3,Masculino,94,2,3,Executivo de Vendas,1,Divorciado(a),7140,3088,2,Nao,11,3,1,1,12,2,3,7,7,1,7,Alto,Baixo,Medio,Baixo,Bom,Excelente,Licenciatura,8.873608,26-35,6k-10k,Longe (11-20),6-10 anos,2380.0,0.033333335,0.5833333,1.6666666,0,55.8,Alto
34,0,Viaja Raramente,181,Investigacao e Desenvolvimento,2,4,Medicina,4,Masculino,97,4,1,Investigador,4,Casado(a),2932,5586,0,Sim,14,3,1,3,6,3,3,5,0,1,2,Muito Alto,Muito Alto,Muito Alto,Baixo,Bom,Excelente,Doutoramento,7.983781,26-35,Ate 3k,Perto (0-5),3-5 anos,2932.0,0.029411765,0.8333333,3.0,2,0.5,Baixo
33,0,Sem Viagem,1283,Vendas,2,3,Marketing,4,Feminino,62,3,2,Executivo de Vendas,2,Solteiro(a),5147,10697,8,Nao,15,3,4,0,13,2,2,11,7,1,7,Muito Alto,Medio,Alto,Muito Alto,Regular,Excelente,Mestrado,8.546364,26-35,3k-6k,Perto (0-5),11-20 anos,2573.5,0.030303031,0.84615386,3.3333333,0,10.0,Medio
49,0,Viaja Raramente,1313,Vendas,11,4,Marketing,4,Feminino,80,3,2,Executivo de Vendas,4,Solteiro(a),4507,8191,3,Nao,12,3,3,0,8,1,4,5,1,0,4,Muito Alto,Muito Alto,Alto,Alto,Excelente,Excelente,Doutoramento,8.413609,46-55,3k-6k,Longe (11-20),3-5 anos,2253.5,0.0,0.625,3.6666667,0,5.4,Medio
33,1,Viaja Raramente,211,Vendas,16,3,Ciencias da Vida,1,Feminino,74,3,3,Executivo de Vendas,1,Solteiro(a),8564,10092,2,Sim,20,4,3,0,11,2,2,0,0,0,0,Baixo,Baixo,Alto,Alto,Regular,Excecional,Mestrado,9.055439,26-35,6k-10k,Longe (11-20),0-2 anos,2854.6667,0.0,0.0,1.6666666,3,99.2,Alto
38,0,Viaja Frequentemente,594,Investigacao e Desenvolvimento,2,2,Medicina,3,Feminino,75,2,1,Tecnico de Laboratorio,2,Casado(a),2468,15963,4,Nao,14,3,2,1,9,4,2,6,1,0,5,Alto,Medio,Medio,Medio,Regular,Excelente,Licenciatura,7.8115683,36-45,Ate 3k,Perto (0-5),6-10 anos,2468.0,0.0,0.6666667,2.3333333,0,33.2,Alto
31,1,Viaja Raramente,1079,Vendas,16,4,Marketing,1,Masculino,70,3,3,Executivo de Vendas,3,Casado(a),8161,19002,2,Nao,13,3,1,3,10,2,3,1,0,0,0,Baixo,Alto,Alto,Baixo,Bom,Excelente,Doutoramento,9.007244,26-35,6k-10k,Longe (11-20),0-2 anos,2720.3333,0.0,0.1,1.6666666,0,88.9,Alto
29,0,Viaja Raramente,590,Investigacao e Desenvolvimento,4,3,Curso Tecnico,4,Feminino,91,2,1,Investigador,1,Divorciado(a),2109,10007,1,Nao,13,3,3,1,1,2,3,1,0,0,0,Muito Alto,Baixo,Medio,Alto,Bom,Excelente,Mestrado,7.6544433,26-35,Ate 3k,Perto (0-5),0-2 anos,2109.0,0.0,1.0,2.6666667,0,12.6,Medio
30,0,Viaja Raramente,305,Investigacao e Desenvolvimento,16,3,Ciencias da Vida,3,Masculino,58,4,2,Representante de Saude,3,Casado(a),5294,9128,3,Nao,16,3,3,1,10,3,3,7,0,1,7,Alto,Alto,Muito Alto,Alto,Bom,Excelente,Mestrado,8.574518,26-35,3k-6k,Longe (11-20),6-10 anos,2647.0,0.033333335,0.7,3.0,0,1.0,Baixo
32,0,Sem Viagem,953,Investigacao e Desenvolvimento,5,4,Curso Tecnico,2,Masculino,65,3,1,Investigador,2,Solteiro(a),2718,17674,2,Nao,14,3,2,0,12,3,3,7,7,0,7,Medio,Medio,Alto,Medio,Bom,Excelente,Doutoramento,7.9080195,26-35,Ate 3k,Perto (0-5),6-10 anos,2718.0,0.0,0.5833333,2.0,0,18.1,Medio
38,0,Viaja Raramente,833,Investigacao e Desenvolvimento,18,3,Medicina,2,Masculino,60,1,2,Representante de Saude,4,Casado(a),5811,24539,3,Sim,16,3,3,1,15,2,3,1,0,1,0,Medio,Muito Alto,Baixo,Alto,Bom,Excelente,Mestrado,8.66768,36-45,3k-6k,Longe (11-20),0-2 anos,2905.5,0.02631579,0.06666667,3.0,2,16.7,Medio
43,1,Viaja Frequentemente,807,Investigacao e Desenvolvimento,17,3,Curso Tecnico,3,Masculino,38,2,1,Investigador,3,Casado(a),2437,15587,9,Sim,16,3,4,1,6,4,3,1,0,0,0,Alto,Alto,Medio,Muito Alto,Bom,Excelente,Mestrado,7.7989335,36-45,Ate 3k,Longe (11-20),0-2 anos,2437.0,0.0,0.16666667,3.3333333,2,98.5,Alto
42,0,Viaja Raramente,855,Investigacao e Desenvolvimento,12,3,Medicina,2,Masculino,57,3,1,Tecnico de Laboratorio,2,Divorciado(a),2766,8952,8,Nao,22,4,2,3,7,6,2,5,3,0,4,Medio,Medio,Alto,Medio,Regular,Excecional,Mestrado,7.925519,36-45,Ate 3k,Longe (11-20),3-5 anos,2766.0,0.0,0.71428573,2.0,0,4.3,Medio
55,0,Viaja Raramente,478,Investigacao e Desenvolvimento,2,3,Medicina,3,Masculino,60,2,5,Director de Investigacao,1,Casado(a),19038,19805,8,Nao,12,3,2,3,34,2,3,1,0,0,0,Alto,Baixo,Medio,Medio,Bom,Excelente,Mestrado,9.854245,46-55,Acima 15k,Perto (0-5),0-2 anos,3807.6,0.0,0.029411765,2.0,0,1.6,Baixo
33,0,Sem Viagem,775,Investigacao e Desenvolvimento,4,3,Curso Tecnico,4,Masculino,90,3,2,Investigador,2,Divorciado(a),3055,6194,5,Nao,15,3,4,2,11,2,2,9,8,1,7,Muito Alto,Medio,Alto,Muito Alto,Regular,Excelente,Mestrado,8.024862,26-35,3k-6k,Perto (0-5),6-10 anos,1527.5,0.030303031,0.8181818,3.3333333,0,1.1,Baixo
41,0,Viaja Raramente,548,Investigacao e Desenvolvimento,9,4,Ciencias da Vida,3,Masculino,94,3,1,Tecnico de Laboratorio,1,Divorciado(a),2289,20520,1,Nao,20,4,2,2,5,2,3,5,3,0,4,Alto,Baixo,Alto,Medio,Bom,Excecional,Doutoramento,7.736307,36-45,Ate 3k,Medio (6-10),3-5 anos,2289.0,0.0,1.0,2.0,0,1.5,Baixo
34,0,Sem Viagem,1375,Vendas,10,3,Ciencias da Vida,4,Masculino,87,3,2,Executivo de Vendas,3,Divorciado(a),4001,12313,1,Sim,14,3,3,1,15,3,3,15,14,0,7,Muito Alto,Alto,Alto,Alto,Bom,Excelente,Mestrado,8.29455,26-35,3k-6k,Medio (6-10),11-20 anos,2000.5,0.0,1.0,3.3333333,2,0.0,Baixo
53,0,Sem Viagem,661,Investigacao e Desenvolvimento,1,4,Medicina,1,Feminino,60,2,4,Director de Producao,3,Casado(a),12965,22308,4,Sim,20,4,4,3,27,2,2,3,2,0,2,Baixo,Alto,Medio,Muito Alto,Regular,Excecional,Doutoramento,9.470086,46-55,10k-15k,Perto (0-5),3-5 anos,3241.25,0.0,0.11111111,2.6666667,3,5.1,Medio
43,0,Viaja Raramente,244,Recursos Humanos,2,3,Ciencias da Vida,2,Masculino,97,3,1,Recursos Humanos,4,Solteiro(a),3539,5033,0,Nao,13,3,2,0,10,5,3,9,7,1,8,Medio,Muito Alto,Alto,Medio,Bom,Excelente,Mestrado,8.171882,36-45,3k-6k,Perto (0-5),6-10 anos,3539.0,0.023255814,0.9,2.6666667,0,0.3,Baixo
34,0,Viaja Raramente,511,Vendas,3,2,Ciencias da Vida,4,Feminino,32,1,2,Executivo de Vendas,4,Solteiro(a),6029,25353,5,Nao,12,3,1,0,6,3,3,2,2,2,2,Muito Alto,Muito Alto,Baixo,Baixo,Bom,Excelente,Licenciatura,8.704502,26-35,6k-10k,Perto (0-5),0-2 anos,3014.5,0.05882353,0.33333334,3.0,0,7.0,Medio
